ABSGID,ABSCID,ABSUID,ABSBID,ABSSID,ABSFID,ABSTID,ABSKID,ABSEID,ABSDID,DAYWPED,PEDSTEP8,WKNDFLAG,DAYORPED,MET10DY,METT1DY,PEDTIME,PEDOFFDY,PEDOFFDM,LEVEL9,ABSHID,ABSLFID
5,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1001746,0
1,0,0,0,0,0,0,0,1,0,9,99998,4,9,4,0,9998,4,9998,9,INP13B1002606,0
4,0,0,0,0,0,0,0,1,0,9,99998,4,9,4,0,9998,4,9998,9,INP13B1001011,0
1,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1000766,0
1,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1000319,0
3,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1000319,0
1,0,0,0,0,0,0,0,1,0,9,99998,4,9,4,0,9998,4,9998,9,INP13B1000533,0
3,0,0,0,0,0,0,0,1,0,9,99998,4,9,0,4,9998,4,9998,9,INP13B1000533,0
1,0,0,0,0,0,0,0,1,0,1,5370,2,1,2,0,540,2,0,9,INP13B1001015,0
1,0,0,0,0,0,0,0,2,0,2,7038,1,2,2,0,870,2,0,9,INP13B1001015,0
1,0,0,0,0,0,0,0,3,0,3,5777,1,3,2,0,705,2,0,9,INP13B1001015,0
1,0,0,0,0,0,0,0,4,0,4,8936,1,4,2,0,720,2,0,9,INP13B1001015,0
1,0,0,0,0,0,0,0,5,0,5,4836,1,5,2,0,270,1,300,9,INP13B1001015,0
1,0,0,0,0,0,0,0,6,0,6,9672,1,6,2,0,675,2,0,9,INP13B1001015,0
1,0,0,0,0,0,0,0,7,0,7,10785,2,7,1,0,780,2,0,9,INP13B1001015,0
1,0,0,0,0,0,0,0,8,0,1,9204,2,8,2,0,750,2,0,9,INP13B1001015,0
5,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1001015,0
4,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1000403,0
4,0,0,0,0,0,0,0,1,0,9,99998,4,9,0,4,9998,4,9998,9,INP13B1000300,0
2,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1000628,0
6,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1000628,0
3,0,0,0,0,0,0,0,1,0,9,99998,4,9,0,4,9998,4,9998,9,INP13B1001107,0
2,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1000965,0
1,0,0,0,0,0,0,0,1,0,9,99998,4,9,4,0,9998,4,9998,9,INP13B1001516,0
1,0,0,0,0,0,0,0,1,0,9,99998,4,9,4,0,9998,4,9998,9,INP13B1002848,0
1,0,0,0,0,0,0,0,1,0,9,99998,4,9,4,0,9998,4,9998,9,INP13B1002135,0
5,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1002135,0
3,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1002400,0
1,0,0,0,0,0,0,0,1,0,3,9779,1,1,2,0,690,1,210,9,INP13B1002057,0
1,0,0,0,0,0,0,0,2,0,4,6900,1,2,2,0,840,2,0,9,INP13B1002057,0
1,0,0,0,0,0,0,0,3,0,5,6821,1,3,2,0,1065,2,0,9,INP13B1002057,0
1,0,0,0,0,0,0,0,4,0,6,9608,1,4,2,0,1080,2,0,9,INP13B1002057,0
1,0,0,0,0,0,0,0,5,0,7,10847,2,5,1,0,870,1,150,9,INP13B1002057,0
1,0,0,0,0,0,0,0,6,0,1,9768,2,6,2,0,240,1,240,9,INP13B1002057,0
1,0,0,0,0,0,0,0,7,0,2,9937,1,7,2,0,710,1,240,9,INP13B1002057,0
1,0,0,0,0,0,0,0,8,0,3,9349,1,8,2,0,900,2,0,9,INP13B1002057,0
2,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1000202,0
3,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1000202,0
1,0,0,0,0,0,0,0,1,0,4,3022,1,1,2,0,690,2,0,9,INP13B1002192,0
1,0,0,0,0,0,0,0,2,0,5,4536,1,2,2,0,630,2,0,9,INP13B1002192,0
1,0,0,0,0,0,0,0,3,0,6,3437,1,3,2,0,630,2,0,9,INP13B1002192,0
1,0,0,0,0,0,0,0,4,0,7,4158,2,4,2,0,690,2,0,9,INP13B1002192,0
1,0,0,0,0,0,0,0,5,0,1,3837,2,5,2,0,780,2,0,9,INP13B1002192,0
1,0,0,0,0,0,0,0,6,0,2,1743,1,6,2,0,720,2,0,9,INP13B1002192,0
1,0,0,0,0,0,0,0,7,0,3,2507,1,7,2,0,780,2,0,9,INP13B1002192,0
2,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1001950,0
6,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1001950,0
1,0,0,0,0,0,0,0,1,0,9,99998,4,9,4,0,9998,4,9998,9,INP13B1002480,0
3,0,0,0,0,0,0,0,1,0,9,99998,4,9,0,4,9998,4,9998,9,INP13B1002480,0
1,0,0,0,0,0,0,0,1,0,9,99998,4,9,4,0,9998,4,9998,9,INP13B1000669,0
2,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1002271,0
6,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1002271,0
1,0,0,0,0,0,0,0,1,0,9,99998,4,9,4,0,9998,4,9998,9,INP13B1001073,0
2,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1002473,0
1,0,0,0,0,0,0,0,1,0,9,99998,4,9,4,0,9998,4,9998,9,INP13B1002259,0
3,0,0,0,0,0,0,0,1,0,9,99998,4,9,0,4,9998,4,9998,9,INP13B1002259,0
1,0,0,0,0,0,0,0,1,0,9,99998,4,9,4,0,9998,4,9998,9,INP13B1002124,0
1,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1000372,0
3,0,0,0,0,0,0,0,1,0,3,7795,1,1,0,2,810,2,0,9,INP13B1000250,0
3,0,0,0,0,0,0,0,2,0,4,1610,1,2,0,2,860,2,0,9,INP13B1000250,0
3,0,0,0,0,0,0,0,3,0,5,2635,1,3,0,2,999,2,0,9,INP13B1000250,0
3,0,0,0,0,0,0,0,4,0,6,3315,1,4,0,2,925,2,0,9,INP13B1000250,0
3,0,0,0,0,0,0,0,5,0,7,2024,2,5,0,2,804,2,0,9,INP13B1000250,0
3,0,0,0,0,0,0,0,6,0,1,2486,2,6,0,2,780,2,0,9,INP13B1000250,0
3,0,0,0,0,0,0,0,7,0,2,3088,1,7,0,2,1020,2,0,9,INP13B1000250,0
3,0,0,0,0,0,0,0,8,0,3,2477,1,8,0,2,1019,2,0,9,INP13B1000250,0
4,0,0,0,0,0,0,0,1,0,3,6453,1,1,2,0,570,2,0,9,INP13B1000250,0
4,0,0,0,0,0,0,0,2,0,4,5161,1,2,2,0,768,1,12,9,INP13B1000250,0
4,0,0,0,0,0,0,0,3,0,5,2800,1,3,2,0,630,2,0,9,INP13B1000250,0
4,0,0,0,0,0,0,0,4,0,6,6143,1,4,2,0,660,2,0,9,INP13B1000250,0
4,0,0,0,0,0,0,0,5,0,7,4528,2,5,2,0,780,2,0,9,INP13B1000250,0
4,0,0,0,0,0,0,0,6,0,1,231,2,6,2,0,750,2,0,9,INP13B1000250,0
4,0,0,0,0,0,0,0,7,0,2,8192,1,7,2,0,900,2,0,9,INP13B1000250,0
4,0,0,0,0,0,0,0,8,0,3,6602,1,8,2,0,840,2,0,9,INP13B1000250,0
1,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1000858,0
1,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1000421,0
1,0,0,0,0,0,0,0,1,0,9,99998,4,9,4,0,9998,4,9998,9,INP13B1000771,0
2,0,0,0,0,0,0,0,1,0,6,2122,1,1,2,0,930,2,0,9,INP13B1002357,0
2,0,0,0,0,0,0,0,2,0,7,3445,2,2,2,0,810,2,0,9,INP13B1002357,0
2,0,0,0,0,0,0,0,3,0,1,2316,2,3,2,0,800,2,0,9,INP13B1002357,0
2,0,0,0,0,0,0,0,4,0,2,4231,1,4,2,0,960,2,0,9,INP13B1002357,0
2,0,0,0,0,0,0,0,5,0,3,2424,1,5,2,0,915,2,0,9,INP13B1002357,0
2,0,0,0,0,0,0,0,6,0,4,2161,1,6,2,0,850,2,0,9,INP13B1002357,0
2,0,0,0,0,0,0,0,7,0,5,2334,1,7,2,0,930,2,0,9,INP13B1002357,0
2,0,0,0,0,0,0,0,8,0,6,3783,1,8,2,0,1005,2,0,9,INP13B1002357,0
3,0,0,0,0,0,0,0,1,0,9,99998,4,9,0,4,9998,4,9998,9,INP13B1002357,0
1,0,0,0,0,0,0,0,1,0,9,99998,4,9,4,0,9998,4,9998,9,INP13B1002561,0
4,0,0,0,0,0,0,0,1,0,9,99998,4,9,0,4,9998,4,9998,9,INP13B1002561,0
3,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1001578,0
1,0,0,0,0,0,0,0,1,0,5,4382,1,1,2,0,810,2,0,9,INP13B1001606,0
1,0,0,0,0,0,0,0,2,0,6,5972,1,2,2,0,860,2,0,9,INP13B1001606,0
1,0,0,0,0,0,0,0,3,0,7,3629,2,3,2,0,690,2,0,9,INP13B1001606,0
1,0,0,0,0,0,0,0,4,0,1,3598,2,4,2,0,675,2,0,9,INP13B1001606,0
1,0,0,0,0,0,0,0,5,0,3,6297,1,5,2,0,810,2,0,9,INP13B1001606,0
1,0,0,0,0,0,0,0,6,0,4,7984,1,6,2,0,830,2,0,9,INP13B1001606,0
1,0,0,0,0,0,0,0,7,0,5,6743,1,7,2,0,765,2,0,9,INP13B1001606,0
4,0,0,0,0,0,0,0,1,0,6,7788,1,1,0,2,730,2,0,9,INP13B1001606,0
4,0,0,0,0,0,0,0,2,0,7,2008,2,2,0,2,780,2,0,9,INP13B1001606,0
2,0,0,0,0,0,0,0,1,0,3,3340,1,1,2,0,540,2,0,9,INP13B1002533,0
2,0,0,0,0,0,0,0,2,0,4,6051,1,2,2,0,570,2,0,9,INP13B1002533,0
2,0,0,0,0,0,0,0,3,0,5,6454,1,3,2,0,540,2,0,9,INP13B1002533,0
2,0,0,0,0,0,0,0,4,0,7,6019,2,4,2,0,660,2,0,9,INP13B1002533,0
2,0,0,0,0,0,0,0,5,0,1,3657,2,5,2,0,570,2,0,9,INP13B1002533,0
2,0,0,0,0,0,0,0,6,0,2,8896,1,6,2,0,540,2,0,9,INP13B1002533,0
2,0,0,0,0,0,0,0,7,0,3,5687,1,7,2,0,600,2,0,9,INP13B1002533,0
2,0,0,0,0,0,0,0,8,0,4,6342,1,8,2,0,540,2,0,9,INP13B1002533,0
3,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1002533,0
1,0,0,0,0,0,0,0,1,0,3,5984,1,1,2,0,660,2,0,9,INP13B1000424,0
1,0,0,0,0,0,0,0,2,0,4,4872,1,2,2,0,660,2,0,9,INP13B1000424,0
1,0,0,0,0,0,0,0,3,0,5,4471,1,3,2,0,660,2,0,9,INP13B1000424,0
1,0,0,0,0,0,0,0,4,0,6,8048,1,4,2,0,660,2,0,9,INP13B1000424,0
1,0,0,0,0,0,0,0,5,0,7,3761,2,5,2,0,660,2,0,9,INP13B1000424,0
1,0,0,0,0,0,0,0,6,0,1,3367,2,6,2,0,660,2,0,9,INP13B1000424,0
1,0,0,0,0,0,0,0,7,0,2,4342,1,7,2,0,660,2,0,9,INP13B1000424,0
1,0,0,0,0,0,0,0,8,0,3,9320,1,8,2,0,660,2,0,9,INP13B1000424,0
3,0,0,0,0,0,0,0,1,0,9,99998,4,9,0,4,9998,4,9998,9,INP13B1000424,0
5,0,0,0,0,0,0,0,1,0,7,4572,2,1,2,0,899,1,31,9,INP13B1001239,0
5,0,0,0,0,0,0,0,2,0,1,5203,2,2,2,0,725,1,25,9,INP13B1001239,0
5,0,0,0,0,0,0,0,3,0,2,7005,1,3,2,0,885,1,30,9,INP13B1001239,0
5,0,0,0,0,0,0,0,4,0,3,7376,1,4,2,0,805,1,35,9,INP13B1001239,0
5,0,0,0,0,0,0,0,5,0,4,6875,1,5,2,0,825,1,20,9,INP13B1001239,0
5,0,0,0,0,0,0,0,6,0,5,6932,1,6,2,0,898,1,32,9,INP13B1001239,0
5,0,0,0,0,0,0,0,7,0,6,6748,1,7,2,0,9996,1,15,9,INP13B1001239,0
1,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1002186,0
4,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1002186,0
1,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1002622,0
2,0,0,0,0,0,0,0,1,0,9,99998,4,9,0,4,9998,4,9998,9,INP13B1002524,0
3,0,0,0,0,0,0,0,1,0,9,99998,4,9,4,0,9998,4,9998,9,INP13B1002524,0
2,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1000675,0
1,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1000635,0
2,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1000666,0
1,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1001343,0
3,0,0,0,0,0,0,0,1,0,7,10193,2,1,1,0,890,1,20,9,INP13B1000299,0
3,0,0,0,0,0,0,0,2,0,1,8946,2,2,2,0,752,1,20,9,INP13B1000299,0
3,0,0,0,0,0,0,0,3,0,2,9324,1,3,2,0,760,1,20,9,INP13B1000299,0
3,0,0,0,0,0,0,0,4,0,3,12870,1,4,1,0,720,2,0,9,INP13B1000299,0
3,0,0,0,0,0,0,0,5,0,4,9126,1,5,2,0,760,1,20,9,INP13B1000299,0
3,0,0,0,0,0,0,0,6,0,5,9812,1,6,2,0,820,1,20,9,INP13B1000299,0
3,0,0,0,0,0,0,0,7,0,6,6747,1,7,2,0,780,2,0,9,INP13B1000299,0
3,0,0,0,0,0,0,0,8,0,7,9293,2,8,2,0,790,1,20,9,INP13B1000299,0
4,0,0,0,0,0,0,0,1,0,9,99998,4,9,0,4,9998,4,9998,9,INP13B1000299,0
3,0,0,0,0,0,0,0,1,0,9,99998,4,9,0,4,9998,4,9998,9,INP13B1001120,0
2,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1001284,0
5,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1001284,0
2,0,0,0,0,0,0,0,1,0,7,12775,2,1,0,1,440,2,0,9,INP13B1002652,0
2,0,0,0,0,0,0,0,2,0,3,12579,1,2,0,1,525,2,0,9,INP13B1002652,0
2,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1000309,0
7,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1000309,0
4,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1002786,0
1,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1001367,0
3,0,0,0,0,0,0,0,1,0,5,6045,1,1,2,0,785,1,10,9,INP13B1000448,0
3,0,0,0,0,0,0,0,2,0,6,10180,1,2,1,0,970,1,10,9,INP13B1000448,0
3,0,0,0,0,0,0,0,3,0,7,7697,2,3,2,0,800,1,10,9,INP13B1000448,0
4,0,0,0,0,0,0,0,1,0,9,99998,4,9,0,4,9998,4,9998,9,INP13B1000448,0
1,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1002664,0
8,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1002664,0
2,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1001241,0
1,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1001330,0
1,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1000433,0
2,0,0,0,0,0,0,0,1,0,9,99998,4,9,0,4,9998,4,9998,9,INP13B1000643,0
2,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1000051,0
2,0,0,0,0,0,0,0,1,0,9,99998,4,9,0,4,9998,4,9998,9,INP13B1001129,0
3,0,0,0,0,0,0,0,1,0,9,99998,4,9,4,0,9998,4,9998,9,INP13B1001129,0
1,0,0,0,0,0,0,0,1,0,9,99998,4,9,4,0,9998,4,9998,9,INP13B1002082,0
2,0,0,0,0,0,0,0,1,0,9,99998,4,9,0,4,9998,4,9998,9,INP13B1002082,0
7,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1000359,0
3,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1002114,0
4,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1002114,0
1,0,0,0,0,0,0,0,1,0,9,99998,4,9,4,0,9998,4,9998,9,INP13B1001468,0
4,0,0,0,0,0,0,0,1,0,9,99998,4,9,0,4,9998,4,9998,9,INP13B1001468,0
1,0,0,0,0,0,0,0,1,0,9,99998,4,9,4,0,9998,4,9998,9,INP13B1001318,0
6,0,0,0,0,0,0,0,1,0,9,99998,4,9,0,4,9998,4,9998,9,INP13B1001318,0
1,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1000449,0
1,0,0,0,0,0,0,0,1,0,5,2653,1,1,2,0,480,2,0,9,INP13B1001519,0
1,0,0,0,0,0,0,0,2,0,6,7058,1,2,2,0,330,2,0,9,INP13B1001519,0
1,0,0,0,0,0,0,0,3,0,7,8284,2,3,2,0,555,2,0,9,INP13B1001519,0
1,0,0,0,0,0,0,0,4,0,1,2190,2,4,2,0,420,2,0,9,INP13B1001519,0
1,0,0,0,0,0,0,0,5,0,2,1790,1,5,2,0,330,2,0,9,INP13B1001519,0
1,0,0,0,0,0,0,0,6,0,3,2563,1,6,2,0,120,2,0,9,INP13B1001519,0
3,0,0,0,0,0,0,0,1,0,6,5944,1,1,0,2,450,2,0,9,INP13B1001519,0
3,0,0,0,0,0,0,0,2,0,7,4682,2,2,0,2,690,2,0,9,INP13B1001519,0
3,0,0,0,0,0,0,0,3,0,1,1925,2,3,0,2,720,2,0,9,INP13B1001519,0
3,0,0,0,0,0,0,0,4,0,2,1681,1,4,0,2,720,2,0,9,INP13B1001519,0
2,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1001491,0
1,0,0,0,0,0,0,0,1,0,9,99998,4,9,4,0,9998,4,9998,9,INP13B1001806,0
3,0,0,0,0,0,0,0,1,0,3,14950,1,1,0,1,510,2,0,9,INP13B1001806,0
3,0,0,0,0,0,0,0,2,0,4,10555,1,2,0,2,540,2,0,9,INP13B1001806,0
3,0,0,0,0,0,0,0,3,0,5,11560,1,3,0,2,565,2,0,9,INP13B1001806,0
3,0,0,0,0,0,0,0,4,0,6,9005,1,4,0,2,480,2,0,9,INP13B1001806,0
3,0,0,0,0,0,0,0,5,0,7,16450,2,5,0,1,590,2,0,9,INP13B1001806,0
3,0,0,0,0,0,0,0,6,0,1,12450,2,6,0,2,640,2,0,9,INP13B1001806,0
3,0,0,0,0,0,0,0,7,0,2,13003,1,7,0,1,630,2,0,9,INP13B1001806,0
2,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1000587,0
5,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1000587,0
2,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1000133,0
4,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1000133,0
1,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1002626,0
3,0,0,0,0,0,0,0,1,0,9,99998,4,9,4,0,9998,4,9998,9,INP13B1000383,0
1,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1001797,0
3,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1001797,0
1,0,0,0,0,0,0,0,1,0,7,6135,2,1,2,0,690,2,0,9,INP13B1002019,0
1,0,0,0,0,0,0,0,2,0,1,7561,2,2,2,0,750,2,0,9,INP13B1002019,0
1,0,0,0,0,0,0,0,3,0,2,7561,1,3,2,0,690,2,0,9,INP13B1002019,0
1,0,0,0,0,0,0,0,4,0,3,4642,1,4,2,0,770,2,0,9,INP13B1002019,0
1,0,0,0,0,0,0,0,5,0,4,6235,1,5,2,0,660,2,0,9,INP13B1002019,0
1,0,0,0,0,0,0,0,6,0,5,7561,1,6,2,0,630,2,0,9,INP13B1002019,0
1,0,0,0,0,0,0,0,7,0,6,4642,1,7,2,0,720,2,0,9,INP13B1002019,0
1,0,0,0,0,0,0,0,8,0,7,6571,2,8,2,0,690,2,0,9,INP13B1002019,0
4,0,0,0,0,0,0,0,1,0,7,5586,2,1,0,2,600,2,0,9,INP13B1002019,0
4,0,0,0,0,0,0,0,2,0,1,6674,2,2,0,2,630,2,0,9,INP13B1002019,0
4,0,0,0,0,0,0,0,3,0,2,6674,1,3,0,2,434,1,30,9,INP13B1002019,0
4,0,0,0,0,0,0,0,4,0,3,9224,1,4,0,2,645,2,0,9,INP13B1002019,0
4,0,0,0,0,0,0,0,5,0,4,5706,1,5,0,2,660,2,0,9,INP13B1002019,0
3,0,0,0,0,0,0,0,1,0,9,99998,4,9,0,4,9998,4,9998,9,INP13B1002815,0
2,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1000247,0
1,0,0,0,0,0,0,0,1,0,9,99998,4,9,4,0,9998,4,9998,9,INP13B1001230,0
2,0,0,0,0,0,0,0,1,0,5,3827,1,1,2,0,745,2,0,9,INP13B1002647,0
2,0,0,0,0,0,0,0,2,0,6,9889,1,2,2,0,802,2,0,9,INP13B1002647,0
2,0,0,0,0,0,0,0,3,0,7,3651,2,3,2,0,722,2,0,9,INP13B1002647,0
2,0,0,0,0,0,0,0,4,0,1,2208,2,4,2,0,684,2,0,9,INP13B1002647,0
2,0,0,0,0,0,0,0,5,0,2,4653,1,5,2,0,750,2,0,9,INP13B1002647,0
2,0,0,0,0,0,0,0,6,0,3,4270,1,6,2,0,225,2,0,9,INP13B1002647,0
2,0,0,0,0,0,0,0,7,0,4,8391,1,7,2,0,660,2,0,9,INP13B1002647,0
2,0,0,0,0,0,0,0,8,0,5,5955,1,8,2,0,600,1,30,9,INP13B1002647,0
1,0,0,0,0,0,0,0,1,0,9,99998,4,9,4,0,9998,4,9998,9,INP13B1001902,0
3,0,0,0,0,0,0,0,1,0,9,99998,4,9,0,4,9998,4,9998,9,INP13B1001902,0
1,0,0,0,0,0,0,0,1,0,9,99998,4,9,4,0,9998,4,9998,9,INP13B1001511,0
2,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1001511,0
1,0,0,0,0,0,0,0,1,0,1,11624,2,1,1,0,780,2,0,9,INP13B1001833,0
1,0,0,0,0,0,0,0,2,0,2,7184,1,2,2,0,855,2,0,9,INP13B1001833,0
1,0,0,0,0,0,0,0,3,0,3,9641,1,3,2,0,955,2,0,9,INP13B1001833,0
1,0,0,0,0,0,0,0,4,0,4,7629,1,4,2,0,940,2,0,9,INP13B1001833,0
1,0,0,0,0,0,0,0,5,0,5,9201,1,5,2,0,900,2,0,9,INP13B1001833,0
1,0,0,0,0,0,0,0,6,0,6,8641,1,6,2,0,1005,2,0,9,INP13B1001833,0
1,0,0,0,0,0,0,0,7,0,7,6618,2,7,2,0,1070,2,0,9,INP13B1001833,0
1,0,0,0,0,0,0,0,8,0,1,10202,2,8,1,0,850,2,0,9,INP13B1001833,0
3,0,0,0,0,0,0,0,1,0,1,3657,2,1,0,2,660,2,0,9,INP13B1001833,0
3,0,0,0,0,0,0,0,2,0,2,10399,1,2,0,2,785,2,0,9,INP13B1001833,0
3,0,0,0,0,0,0,0,3,0,3,9982,1,3,0,2,580,2,0,9,INP13B1001833,0
3,0,0,0,0,0,0,0,4,0,4,7279,1,4,0,2,750,2,0,9,INP13B1001833,0
3,0,0,0,0,0,0,0,5,0,5,11303,1,5,0,1,690,2,0,9,INP13B1001833,0
3,0,0,0,0,0,0,0,6,0,6,8512,1,6,0,2,810,2,0,9,INP13B1001833,0
3,0,0,0,0,0,0,0,7,0,7,4516,2,7,0,2,795,2,0,9,INP13B1001833,0
3,0,0,0,0,0,0,0,8,0,1,4128,2,8,0,2,675,2,0,9,INP13B1001833,0
2,0,0,0,0,0,0,0,1,0,3,2050,1,1,2,0,840,2,0,9,INP13B1001388,0
2,0,0,0,0,0,0,0,2,0,4,1793,1,2,2,0,855,2,0,9,INP13B1001388,0
2,0,0,0,0,0,0,0,3,0,5,1288,1,3,2,0,720,2,0,9,INP13B1001388,0
2,0,0,0,0,0,0,0,4,0,6,3497,1,4,2,0,795,2,0,9,INP13B1001388,0
2,0,0,0,0,0,0,0,5,0,7,2460,2,5,2,0,810,2,0,9,INP13B1001388,0
2,0,0,0,0,0,0,0,6,0,1,1949,2,6,2,0,884,2,0,9,INP13B1001388,0
2,0,0,0,0,0,0,0,7,0,3,1054,1,7,2,0,675,2,0,9,INP13B1001388,0
2,0,0,0,0,0,0,0,8,0,4,4768,1,8,2,0,680,2,0,9,INP13B1001388,0
1,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1000355,0
1,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1002109,0
2,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1002109,0
1,0,0,0,0,0,0,0,1,0,9,99998,4,9,4,0,9998,4,9998,9,INP13B1002751,0
2,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1002751,0
1,0,0,0,0,0,0,0,1,0,9,99998,4,9,4,0,9998,4,9998,9,INP13B1000929,0
6,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1000929,0
1,0,0,0,0,0,0,0,1,0,1,8040,2,1,2,0,730,2,0,9,INP13B1000276,0
1,0,0,0,0,0,0,0,2,0,3,5429,1,2,2,0,700,2,0,9,INP13B1000276,0
1,0,0,0,0,0,0,0,3,0,4,6315,1,3,2,0,780,2,0,9,INP13B1000276,0
1,0,0,0,0,0,0,0,4,0,5,1234,1,4,2,0,60,2,0,9,INP13B1000276,0
1,0,0,0,0,0,0,0,5,0,6,8614,1,5,2,0,1020,2,0,9,INP13B1000276,0
1,0,0,0,0,0,0,0,6,0,7,6308,2,6,2,0,790,2,0,9,INP13B1000276,0
1,0,0,0,0,0,0,0,7,0,1,12488,2,7,1,0,540,2,0,9,INP13B1000276,0
4,0,0,0,0,0,0,0,1,0,1,3322,2,1,0,2,610,2,0,9,INP13B1000276,0
