HHSIZECB,DSMKHHRB,LNDLORDB,DWLSTRBC,NUMRMSBC,ARIABC,NUMKHHEC,HHADULEC,STHHTYC,TENUREC,INCDECE,WHROR01,WHROR02,WHROR03,WHROR04,WHROR05,WHROR06,WHROR07,WHROR08,WHROR09,WHROR10,WHROR11,WHROR12,WHROR13,WHROR14,WHROR15,WHROR16,WHROR17,WHROR18,WHROR19,WHROR20,WHROR21,WHROR22,WHROR23,WHROR24,WHROR25,WHROR26,WHROR27,WHROR28,WHROR29,WHROR30,WHROR31,WHROR32,WHROR33,WHROR34,WHROR35,WHROR36,WHROR37,WHROR38,WHROR39,WHROR40,WHROR41,WHROR42,WHROR43,WHROR44,WHROR45,WHROR46,WHROR47,WHROR48,WHROR49,WHROR50,WHROR51,WHROR52,WHROR53,WHROR54,WHROR55,WHROR56,WHROR57,WHROR58,WHROR59,WHROR60,NHSFHHWT,FINSTRS,SF2SA1DN,SMKHSQ4D,PHONEQ01,LANDWH,LEVEL1,STATE,ABSPID,ABSBID,ABSCID,ABSGID,ABSTID,ABSUID,ABSMID,ABSLID
3,0,0,1,4,1,1,2,1,2,1,399.9736328,402.1879883,407.9904785,410.5495605,401.4824219,403.3859863,408.5778809,418.3620605,409.3581543,405.8862305,406.4770508,417.3427734,419.7197266,409.2543945,412.2939453,401.994873,407.6335449,405.369873,405.9626465,403.2402344,422.791748,419.0473633,403.8481445,403.7973633,404.2731934,405.5610352,405.1789551,411.5231934,408.144043,404.0336914,403.4516602,405.6853027,404.4733887,400.0224609,0,417.6652832,415.7458496,411.0861816,402.3605957,424.1691895,403.0026855,403.074707,416.0700684,405.6645508,412.2939453,412.5737305,404.1193848,408.9257813,405.9626465,403.2402344,404.7236328,404.7209473,407.3598633,403.7973633,404.2731934,409.1186523,415.935791,415.1330566,404.6254883,422.2333984,401.5072967,2,4,0,1,1,1,5,0,0,0,0,0,0,0,NHS11B0000021
5,0,0,1,4,1,3,2,1,1,7,300.661377,304.2050781,303.0957031,304.0744629,304.8071289,300.3862305,306.7233887,301.923584,306.1071777,305.8793945,302.5290527,304.2033691,304.6962891,305.3522949,302.7155762,298.392334,307.045166,304.713623,305.0700684,306.3676758,307.4584961,304.8232422,311.161377,305.5739746,303.1635742,306.8659668,304.4660645,315.1767578,307.5322266,299.8515625,302.6523438,302.2038574,305.1164551,310.1967773,304.8071289,310.6032715,304.6921387,301.923584,302.0793457,301.8547363,300.5256348,310.328125,302.6782227,303.3435059,317.3295898,308.4731445,300.9851074,304.713623,307.1037598,316.9321289,301.4299316,302.8046875,304.979248,301.5795898,303.1635742,315.2731934,300.486084,304.809082,0,307.901123,300.0633349,1,9,0,1,1,1,4,0,0,0,0,0,0,0,NHS11B0000022
1,1,3,4,1,3,0,1,4,3,99,1111.026367,1129.023438,1109.96582,1118.511719,1113.858398,1117.722656,1136.696289,1115.308594,1107.050781,1093.25293,1125.037109,1098.18457,1112.210938,1111.226563,1114.489258,1115.72168,1121.966797,1115.285156,1108.62207,1107.55957,1116.799805,1100.676758,1100.724609,1115.1875,1115.698242,1100.779297,1113.004883,1115.104492,1108.726563,1099.980469,1111.026367,1112.600586,1098.03125,1098.466797,1109.880859,1109.681641,1104.219727,1103.31543,1111.077148,1113.129883,1116.914063,1110.25293,1116.269531,1099.234375,1122.594727,1123.865234,1121.966797,1131.626953,1104.633789,0,1100.788086,1120.762695,1104.698242,1127.397461,1123.783203,1137.47168,1097.046875,1131.442383,1100.77832,1096.023438,1093.781285,2,4,1,1,1,1,1,0,0,0,0,0,0,0,NHS11B0000023
5,0,1,1,3,2,3,2,1,3,3,131.6043701,132.1947021,132.1309814,133.9637451,131.6699219,135.1884766,130.7371826,130.2407227,131.3464355,130.4765625,131.1787109,131.4216309,133.3336182,130.2012939,132.1339111,134.1578369,130.5093994,131.9155273,131.4604492,131.0733643,130.3070068,135.473877,131.5008545,133.5977783,0,134.3330078,129.5249023,131.0351563,131.6899414,129.7712402,131.6043701,130.7419434,136.6872559,133.9637451,136.1586914,133.6695557,133.6750488,131.6878662,132.8221436,130.4765625,137.2800293,129.977417,131.8520508,133.1270752,133.6185303,131.1766357,134.9584961,130.4659424,130.0158691,137.0997314,134.7492676,135.473877,139.2362061,135.098877,132.1855469,132.8404541,129.5249023,133.9798584,134.6829834,132.6873779,130.41611,1,1,0,2,3,1,6,0,0,0,0,0,0,0,NHS11B0000024
4,0,0,1,4,1,1,3,1,2,99,134.0875244,132.0583496,134.6149902,134.6552734,137.1192627,132.6057129,131.6623535,132.7796631,131.3037109,132.4244385,134.1298828,133.8884277,133.2055664,138.0584717,141.7425537,136.3585205,136.2348633,135.7757568,131.0678711,134.3201904,133.0250244,143.0992432,136.9414063,136.7244873,145.713501,132.119873,131.9329834,133.9737549,132.6134033,128.3737793,131.4057617,132.0583496,131.9227295,137.4605713,131.6343994,132.6057129,137.1483154,132.7796631,131.3037109,132.4244385,131.4473877,133.8884277,130.5415039,132.5361328,135.9571533,130.9041748,142.0319824,130.3447266,133.7426758,134.3201904,130.364502,131.6513672,142.8953857,133.9342041,134.0563965,0,131.9329834,131.2941895,132.6134033,128.3737793,131.7042883,1,8,0,1,1,1,8,0,0,0,0,0,0,0,NHS11B0000025
4,1,1,1,3,2,1,3,2,3,3,689.7602539,675.5722656,681.15625,703.9404297,684.3066406,700.4208984,700.5263672,746.512207,723.8955078,678.8623047,697.1069336,670.3466797,693.7094727,689.0361328,728.8388672,680.6000977,676.3027344,668.5239258,698.2270508,669.4370117,0,702.4189453,662.0249023,702.4760742,683.2016602,662.1772461,720.4726563,670.1201172,696.2431641,684.9995117,689.7602539,675.5722656,681.15625,703.9404297,670.050293,685.8291016,671.3374023,684.3027344,693.0913086,678.8623047,682.5839844,684.609375,693.7094727,689.0361328,683.2861328,680.6000977,705.7070313,713.0922852,683.6806641,747.2788086,693.1601563,702.4189453,662.0249023,673.2060547,683.2016602,648.3818359,675.4428711,714.7949219,681.7382813,684.9995117,677.3692433,2,1,5,1,1,1,3,0,0,0,0,0,0,0,NHS11B0000026
2,0,0,1,3,2,0,2,1,2,7,931.5942383,927.9140625,928.8959961,942.4506836,929.8037109,932.2104492,931.5869141,922.8198242,924.793457,926.7163086,925.5244141,937.5332031,922.2861328,914.824707,921.1870117,932.199707,921.2753906,935.8505859,930.3041992,924.1582031,924.8295898,930.5537109,935.472168,926.0087891,921.5546875,919.9399414,923.6723633,935.4257813,926.0742188,923.7875977,922.184082,935.0336914,928.8959961,916.402832,934.5839844,920.4697266,922.1533203,925.1621094,924.793457,933.8266602,927.8735352,923.2919922,941.253418,931.1606445,952.3730469,932.199707,933.0566406,919.390625,927.9492188,926.5039063,953.7304688,930.5537109,935.472168,918.9936523,933.3095703,0,937.8828125,928.3032227,942.7817383,926.1264648,913.5881983,1,2,0,1,1,1,1,0,0,0,0,0,0,0,NHS11B0000027
1,1,2,1,3,2,0,1,4,3,2,792.9985352,802.175293,804.8154297,804.734375,802.4467773,807.3129883,807.0898438,794.3764648,790.1733398,818.0537109,819.5244141,795.4731445,785.887207,787.6801758,788.7451172,784.9257813,797.7939453,792.175293,788.7573242,790.6894531,792.0351563,797.3686523,789.9580078,791.6206055,791.7949219,0,786.456543,789.2866211,795.0385742,797.7128906,808.3964844,798.3735352,808.7036133,797.1064453,802.4467773,819.1274414,810.9887695,802.0146484,801.515625,810.2626953,815.5844727,795.4731445,793.3720703,818.7216797,792.5009766,807.7875977,825.0356445,811.402832,785.0366211,790.6894531,792.0351563,801.1655273,797.5175781,795.3725586,814.7456055,822.9804688,782.746582,800.5625,795.0385742,809.3300781,786.4569773,2,1,1,1,1,1,2,0,0,0,0,0,0,0,NHS11B0000028
3,0,0,1,4,1,0,3,1,1,99,129.4545898,124.1586304,122.9005127,124.8782349,125.3069458,125.8092041,125.0072021,125.3743286,125.4556274,125.5142212,125.003479,124.3892212,125.7749023,128.9436035,124.4370117,126.6126099,123.2625732,127.4795532,124.3552246,124.1224976,125.2287598,126.4352417,125.7607422,124.6222534,124.9918823,124.1262207,123.4608154,125.671936,125.8216553,125.8843384,126.7435913,125.4586792,122.9005127,124.237854,125.9630127,123.8535767,128.3319092,126.0272827,123.5255127,126.1713867,126.9876709,125.0371094,126.4334106,124.9141235,123.7922363,125.2937622,0,126.1376343,124.3552246,124.1224976,125.2287598,127.1077881,127.0845337,126.5899658,123.0689087,124.1262207,125.3898926,125.671936,125.8216553,125.2286987,123.2248835,1,5,0,1,1,1,8,0,0,0,0,0,0,0,NHS11B0000029
6,0,0,1,4,2,4,2,1,2,4,723.4267578,735.2714844,734.4833984,722.4379883,711.0751953,734.7495117,728.2924805,722.2436523,715.1337891,718.1923828,715.9902344,0,717.4692383,726.0327148,712.0488281,712.0068359,721.6420898,712.8291016,723.6977539,722.6489258,736.8173828,709.5,722.8461914,716.5566406,719.2631836,720.4116211,712.53125,756.5341797,715.8886719,712.4858398,732.9453125,735.2714844,724.8823242,708.5449219,734.6206055,729.9472656,723.5327148,717.5537109,719.7773438,722.855957,715.9902344,721.3618164,741.2265625,726.0327148,721.3569336,721.3139648,782.6259766,708.2597656,728.4282227,741.9199219,717.8027344,723.5029297,718.1831055,711.934082,714.6225586,729.8286133,726.5947266,708.0385742,720.5371094,712.4858398,710.9977354,1,2,0,1,1,1,3,0,0,0,0,0,0,0,NHS11B0000030
1,0,0,2,3,1,0,1,4,1,2,832.1005859,834.0473633,830.7666016,827.1826172,831.8613281,830.4121094,839.7802734,845.4365234,823.3720703,836.1000977,839.7851563,836.8071289,837.3911133,0,834.2900391,833.1889648,840.6811523,829.9174805,841.0537109,846.7539063,850.640625,851.1010742,848.5810547,831.7983398,835.9926758,845.8291016,825.1152344,826.4956055,827.8925781,830.4755859,839.9692383,836.0146484,832.7211914,829.1245117,824.0869141,830.4121094,831.8950195,835.4902344,829.184082,836.1000977,839.7851563,823.152832,831.4521484,831.4238281,822.6757813,831.237793,823.1669922,820.2446289,829.2905273,836.7924805,846.5898438,825.25,834.5712891,829.8505859,837.9643555,835.9482422,827.0478516,834.2924805,835.6845703,826.5859375,819.9066815,2,9,0,1,1,1,2,0,0,0,0,0,0,0,NHS11B0000031
3,0,0,1,3,1,2,1,1,4,99,85.64910889,80.43347168,88.62957764,96.64068604,90.35797119,86.00720215,92.90167236,85.92626953,87.73803711,87.79772949,82.17706299,85.65704346,86.61987305,87.80511475,83.59832764,85.49127197,86.27069092,87.74865723,82.89117432,88.42224121,87.89569092,90.38360596,91.27172852,90.01953125,0,86.48675537,86.22808838,103.0845337,84.71972656,89.98956299,85.64910889,80.43347168,93.29431152,86.97662354,85.84002686,86.00720215,92.90167236,85.92626953,87.73803711,87.79772949,82.17706299,85.65704346,86.61987305,87.80511475,83.59832764,85.49127197,86.27069092,92.36700439,82.89117432,88.42224121,87.89569092,90.38360596,86.70812988,94.75744629,91.4508667,91.03869629,86.22808838,92.23352051,84.71972656,89.98956299,86.269544,1,7,0,1,1,1,8,0,0,0,0,0,0,0,NHS11B0000032
4,0,0,1,4,1,1,3,2,2,99,450.9892578,457.3552246,458.6464844,462.4614258,454.5202637,462.7521973,460.7553711,452.8256836,470.2116699,469.515625,461.5861816,469.1430664,462.2631836,468.5817871,468.232666,463.4592285,467.479248,458.8227539,453.7404785,459.1953125,459.8225098,459.6652832,450.3474121,454.8405762,464.5322266,462.4138184,467.4348145,473.1083984,0,456.2924805,450.9892578,463.8886719,452.1867676,449.248291,454.5202637,456.2346191,447.7763672,459.2946777,499.1479492,462.8081055,454.9921875,462.5356445,455.7524414,461.8876953,461.543457,470.1760254,454.310791,452.3603516,447.3498535,452.7277832,473.1506348,459.6652832,450.3474121,468.0241699,471.2646484,455.9008789,467.4348145,459.5910645,476.2590332,456.2924805,453.1738346,1,9,0,1,1,1,5,0,0,0,0,0,0,0,NHS11B0000033
4,2,1,1,4,3,1,3,1,3,9,107.7687988,106.5565796,105.3497314,108.3630981,104.9237061,108.6239624,106.7240601,105.187561,106.7208252,108.177124,107.4578247,0,105.6472168,110.3092651,107.7493896,114.2185059,107.9382324,109.005127,105.0408325,108.442627,108.0049438,106.3268433,109.2272339,106.8790283,108.8876953,107.7501831,104.7905273,113.0593872,105.5909424,108.3261108,108.9934082,107.7538452,106.5202637,105.9815063,107.2815552,109.8583374,105.5512695,106.3562622,106.7208252,105.7996216,107.4578247,108.2022095,106.821106,106.6726685,107.7493896,106.6876221,110.4195557,106.5827637,107.4013062,107.2376709,106.8048706,105.1583862,108.0136108,106.8790283,107.6642456,107.7501831,105.954895,105.6049194,110.4457397,107.1357422,105.6824642,1,10,5,1,2,1,7,0,0,0,0,0,0,0,NHS11B0000034
1,1,0,1,3,3,0,1,4,2,7,338.4067383,344.4970703,340.619873,341.3132324,340.8068848,343.8701172,341.3654785,341.3098145,339.0244141,344.5859375,334.3173828,340.7458496,360.0246582,336.1062012,349.4755859,335.7373047,342.7355957,342.1713867,339.8330078,352.4921875,339.7290039,343.5336914,344.6293945,340.7451172,340.0131836,340.9006348,341.2150879,339.0671387,336.953125,346.9316406,336.0068359,346.9577637,335.855957,338.909668,345.7460938,346.326416,343.786377,338.9060059,339.0244141,334.9472656,334.3173828,338.3461914,334.8481445,333.7392578,334.8122559,335.7373047,340.2875977,334.9423828,342.2431641,339.9924316,0,336.2758789,337.2443848,340.7451172,328.1245117,340.9006348,336.4091797,341.5065918,339.3261719,339.6020508,334.4553964,1,1,5,1,1,1,5,0,0,0,0,0,0,0,NHS11B0000035
5,2,1,1,3,2,3,2,1,3,3,179.2890625,168.5950928,158.4248047,157.4436035,158.3713379,165.4044189,162.7258301,160.4748535,168.7180176,163.684082,160.2009277,164.1586914,159.7258301,164.3415527,159.9803467,161.5533447,159.9727783,179.3616943,160.6434326,160.9604492,162.5595703,164.8448486,163.6837158,163.1993408,166.6809082,165.4471436,163.8214111,174.5457764,161.3131104,171.7905273,169.8527832,168.5950928,158.4248047,157.4436035,0,165.4044189,162.7258301,160.4748535,160.2821045,172.2990723,160.2009277,164.1586914,168.1324463,164.3415527,168.4003906,161.5533447,177.7475586,161.4255371,160.6434326,160.9604492,162.5595703,164.8448486,163.6837158,163.1993408,166.6809082,165.4471436,163.8214111,157.0911865,161.3131104,171.7905273,161.5218968,1,1,5,1,1,1,6,0,0,0,0,0,0,0,NHS11B0000036
1,0,0,1,3,2,0,1,4,2,10,338.4067383,344.4970703,340.619873,341.3132324,340.8068848,343.8701172,341.3654785,341.3098145,339.0244141,344.5859375,334.3173828,340.7458496,360.0246582,336.1062012,349.4755859,335.7373047,342.7355957,342.1713867,339.8330078,352.4921875,339.7290039,343.5336914,344.6293945,340.7451172,340.0131836,340.9006348,341.2150879,339.0671387,336.953125,346.9316406,336.0068359,346.9577637,335.855957,338.909668,345.7460938,346.326416,343.786377,338.9060059,339.0244141,334.9472656,334.3173828,338.3461914,334.8481445,333.7392578,334.8122559,335.7373047,340.2875977,334.9423828,342.2431641,339.9924316,337.3366699,336.2758789,337.2443848,340.7451172,328.1245117,340.9006348,336.4091797,341.5065918,0,339.6020508,334.4553964,1,6,0,1,1,1,5,0,0,0,0,0,0,0,NHS11B0000037
1,0,1,1,2,1,0,1,4,3,1,624.7573242,609.6967773,615.4941406,620.0214844,607.5864258,623.168457,620.8046875,619.831543,627.3081055,621.2016602,619.7304688,619.5410156,627.9663086,634.0380859,608.4404297,0,619.3686523,647.2568359,618.9609375,623.6362305,623.296875,611.8803711,616.2275391,622.8999023,618.1689453,617.855957,623.2495117,616.6831055,616.3178711,616.8637695,620.0419922,616.6513672,610.8837891,615.3422852,614.5170898,625.5654297,637.6479492,629.3671875,617.8388672,614.1958008,624.4433594,614.8295898,627.9663086,619.6279297,622.4277344,613.730957,624.0786133,630.159668,618.9609375,609.6220703,604.6210938,623.6469727,606.9956055,615.9272461,627.6430664,617.855957,611.621582,626.1342773,609.3671875,612.1904297,609.4486378,2,7,0,2,3,1,3,0,0,0,0,0,0,0,NHS11B0000038
4,1,0,1,4,1,2,2,1,2,8,418.7368164,467.9233398,435.0026855,453.8417969,434.1875,481.0393066,447.0710449,442.0168457,471.3212891,475.3039551,471.1806641,468.0974121,0,435.5664063,464.2106934,466.0922852,445.3461914,450.8901367,443.0722656,441.4619141,474.3640137,442.0615234,474.5014648,440.4863281,476.7319336,474.4501953,448.0036621,445.3693848,442.4418945,448.4389648,418.7368164,438.6782227,464.0026855,425.4765625,434.1875,450.9743652,447.0710449,442.0168457,441.8637695,445.5976563,441.7319336,438.8413086,435.9770508,435.5664063,435.1975098,436.9616699,445.3461914,450.8901367,443.0722656,441.4619141,444.7160645,442.0615234,444.8452148,440.4863281,446.9362793,444.7971191,477.8706055,445.3693848,442.4418945,448.4389648,441.2365483,1,5,5,1,1,1,5,0,0,0,0,0,0,0,NHS11B0000039
3,0,0,1,3,1,2,1,1,2,6,703.3164063,699.6484375,711.0698242,719.5087891,700.9150391,687.6108398,699.2714844,706.7910156,698.5493164,693.7524414,701.1435547,715.6166992,701.9477539,694.9101563,708.9545898,719.4223633,720.4707031,693.1508789,682.3427734,695.9716797,669.9291992,700.2929688,698.7792969,703.1923828,704.6791992,701.4443359,704.5229492,698.8901367,691.871582,695.3847656,686.1621094,691.1162109,693.7265625,719.5087891,692.3676758,687.6108398,699.2714844,698.0654297,690.0302734,711.0961914,692.5932617,763.3242188,693.2817383,694.9101563,717.8164063,719.4223633,729.7075195,719.4731445,682.3427734,695.9716797,686.6777344,718.0214844,690.2573242,694.5112305,704.6791992,719.4301758,713.440918,698.8901367,0,695.3847656,690.2162103,1,3,0,1,1,1,3,0,0,0,0,0,0,0,NHS11B0000040
2,1,0,1,3,3,0,2,1,1,99,450.6149902,444.2780762,0,446.3012695,445.7143555,451.3581543,447.3227539,447.9692383,445.9873047,446.3012695,440.7695313,447.0695801,460.4875488,460.4382324,458.5964355,456.326416,447.6298828,447.9765625,443.4228516,444.6008301,445.7531738,448.0891113,450.8215332,448.1818848,453.7233887,448.5883789,448.4702148,452.3737793,448.1391602,440.2612305,443.4624023,446.6411133,444.1425781,446.3012695,441.0227051,446.5307617,442.5639648,443.2036133,443.6276855,446.3012695,443.0893555,442.3635254,443.432373,441.0512695,439.2871094,441.9162598,442.8930664,445.59375,443.4228516,439.9206543,441.0610352,445.7055664,441.3305664,438.7958984,448.8706055,443.8413086,441.388916,440.5317383,445.7680664,442.5908203,438.6825506,1,8,5,1,1,1,5,0,0,0,0,0,0,0,NHS11B0000041
3,0,1,2,2,1,2,1,1,3,1,301.7758789,298.7565918,304.1828613,307.8735352,297.5234375,314.9675293,319.0144043,315.5136719,302.1384277,309.4147949,308.2441406,293.6911621,302.2724609,313.1591797,313.6728516,314.8317871,311.2717285,315.7788086,317.2348633,313.1791992,320.6135254,302.0102539,321.9296875,0,314.1838379,306.1821289,305.644043,334.2727051,314.5666504,290.9855957,301.7758789,298.7565918,304.1828613,318.8688965,297.5234375,314.9675293,308.013916,338.8850098,302.1384277,309.4147949,308.2441406,304.1801758,302.2724609,302.3605957,313.6728516,314.8317871,322.3886719,315.7788086,306.2956543,324.3642578,309.5578613,324.3813477,321.9296875,325.8395996,325.8203125,328.8623047,305.644043,311.2192383,314.5666504,312.5400391,306.3744994,1,10,0,1,2,1,5,0,0,0,0,0,0,0,NHS11B0000042
4,0,0,1,4,1,2,2,1,2,7,858.1928711,854.472168,840.5893555,845.71875,849.4345703,881.4882813,858.9638672,853.6572266,842.2470703,849.1464844,847.1953125,851.5610352,862.4648438,852.7695313,0,858.8032227,868.7646484,851.0439453,866.7661133,851.2583008,855.6162109,850.2319336,850.2304688,856.9423828,843.2348633,851.2416992,850.7460938,840.2641602,852.3979492,880.5546875,850.5981445,846.9106445,840.5893555,845.71875,857.019043,850.2851563,858.9638672,853.6572266,842.2470703,856.6611328,854.8276367,882.5268555,870.2348633,925.8637695,863.6811523,858.8032227,853.3886719,851.0439453,874.6459961,882.7866211,895.5981445,865.5512695,857.8217773,856.9423828,850.6972656,843.7749023,873.7392578,840.2641602,860.0087891,864.6884766,843.246828,1,1,0,1,1,1,1,0,0,0,0,0,0,0,NHS11B0000043
1,0,0,1,3,2,0,1,4,1,3,133.1173096,132.7872314,132.2193604,132.5823975,132.6008301,133.6933594,127.3908081,133.663208,134.3536377,131.3409424,133.0537109,131.0112305,134.3427734,130.8735352,132.2687988,134.0401611,131.4338379,130.9290771,134.2877197,135.3796387,135.6038818,131.7956543,130.6538086,131.6068115,131.1501465,129.0605469,130.9584961,129.6654053,132.8602295,133.5130615,0,132.0655518,130.0753174,131.1490479,130.4505615,130.8027344,129.4677734,130.7731934,129.2972412,135.7435303,132.3305664,131.0112305,133.6165771,133.019043,131.553833,133.3077393,133.6003418,133.7908936,135.0214844,131.0125732,130.527832,132.5119629,131.3638916,132.3259277,133.2884521,131.8815918,130.2545166,131.0671387,135.050293,131.3479004,129.9690385,1,1,0,1,1,1,6,0,0,0,0,0,0,0,NHS11B0000044
4,0,0,1,4,1,3,1,1,1,1,829.0786133,780.1479492,801.5864258,801.9262695,843.7382813,775.0131836,804.2973633,772.2817383,788.8759766,795.1376953,791.7016602,832.1801758,786.8105469,800.4589844,781.6381836,785.3828125,777.1113281,765.4936523,843.2612305,784.4169922,793.1933594,794.230957,815.3671875,781.199707,803.5283203,806.5683594,790.8745117,801.7446289,0,824.5375977,810.6547852,797.484375,819.8046875,820.1518555,788.7119141,775.0131836,786.8125,772.2817383,806.4067383,813.2089844,809.2949219,795.9980469,786.8105469,783.0576172,781.6381836,802.8359375,777.1113281,782.5043945,788.265625,784.4169922,810.8198242,811.8803711,797.2480469,798.5595703,803.5283203,806.5683594,826.8237305,784.3154297,779.4682617,788.6879883,784.6043718,1,8,0,1,1,1,3,0,0,0,0,0,0,0,NHS11B0000045
3,0,1,3,1,1,1,2,1,3,5,343.692627,341.3830566,354.489502,339.7556152,341.5427246,344.6208496,342.2275391,357.1835938,338.1008301,337.5615234,346.0546875,329.9084473,348.0349121,339.1096191,0,345.7810059,351.5581055,342.6364746,342.0268555,339.4697266,347.1401367,343.6950684,334.8000488,338.0427246,357.1296387,339.9743652,348.1325684,335.2773438,343.980957,347.168457,343.692627,351.1369629,340.1181641,339.7556152,346.286377,335.3066406,346.9807129,342.5048828,347.4924316,333,341.3781738,339.0727539,343.2670898,348.5292969,334.5297852,350.5837402,346.675293,342.6364746,351.5275879,339.4697266,342.4492188,343.6950684,344.1000977,342.737793,337.8251953,354.3393555,338.7233887,335.2773438,363.921875,333.0942383,337.5388342,2,3,0,2,3,1,4,0,0,0,0,0,0,0,NHS11B0000046
1,0,0,1,3,1,0,1,4,1,6,650.8925781,645.4711914,647.2143555,654.3007813,659.8447266,646.0410156,652.4316406,649.953125,0,659.0839844,645.5532227,652.2319336,651.965332,644.734375,645.409668,655.8520508,655.1733398,668.8666992,653.34375,646.796875,644.3085938,641.6904297,649.5200195,645.8505859,642.7421875,639.5200195,639.762207,641.9868164,651.7236328,645.3862305,647.2866211,641.8754883,649.012207,652.4882813,636.34375,651.4243164,656.0664063,649.953125,647.4316406,649.9301758,643.7700195,637.9360352,651.965332,648.3164063,647.2026367,654.0302734,651.5332031,665.1088867,658.8188477,650.3803711,656.9775391,650.652832,642.3623047,660.3237305,657.3916016,644.8203125,641.534668,647.3222656,649.9135742,652.5571289,638.8130482,1,2,0,1,1,1,3,0,0,0,0,0,0,0,NHS11B0000047
2,0,0,1,4,1,0,2,1,2,8,613.0644531,617.5361328,616.6201172,620.7299805,618.652832,617.9326172,622.625,625.5961914,616.6918945,621.3071289,618.8339844,624.4267578,0,640.7285156,621.7963867,621.5869141,615.1660156,608.309082,621.8012695,625.7607422,625.6987305,613.4580078,617.9038086,619.0244141,620.5356445,620.6850586,622.0068359,620.2719727,617.2319336,621.1010742,611.3754883,638.7695313,618.3330078,622.46875,622.0996094,619.644043,619.1850586,630.8535156,628.8178711,628.2880859,617.1245117,619.2231445,618.2407227,626.3706055,623.5332031,623.3183594,618.5834961,613.3505859,621.8012695,624.0224609,617.1040039,608.3876953,617.9038086,610.5214844,610.3071289,610.4257813,625.4916992,613.4370117,617.2319336,614.2568359,609.5200157,1,6,0,1,1,1,3,0,0,0,0,0,0,0,NHS11B0000048
2,2,1,1,3,1,0,2,1,3,9,68.41827393,68.44885254,68.60040283,67.63873291,70.59405518,69.11987305,68.89532471,68.84014893,70.0869751,68.69219971,69.05560303,68.48760986,68.83276367,68.31317139,67.24749756,67.83453369,69.28973389,68.41467285,68.69366455,68.63348389,69.28637695,69.50579834,69.16088867,68.96746826,68.36791992,69.67822266,68.10266113,69.54333496,68.91253662,67.13317871,69.62280273,68.68817139,69.56658936,69.80511475,68.38031006,68.63482666,68.17767334,68.84014893,68.61657715,67.50372314,70.03863525,68.24810791,68.59124756,69.03479004,68.66821289,67.3651123,68.07836914,68.17633057,69.66809082,68.1552124,68.80181885,68.53710938,67.96014404,69.21118164,68.12884521,68.70367432,67.86541748,68.81384277,70.38397217,0,67.58414384,1,9,5,2,3,1,8,0,0,0,0,0,0,0,NHS11B0000049
1,0,0,1,3,1,0,1,4,1,4,832.1005859,834.0473633,830.7666016,827.1826172,831.8613281,0,839.7802734,845.4365234,823.3720703,836.1000977,839.7851563,836.8071289,837.3911133,837.3344727,834.2900391,833.1889648,840.6811523,829.9174805,841.0537109,846.7539063,850.640625,851.1010742,848.5810547,831.7983398,835.9926758,845.8291016,825.1152344,826.4956055,827.8925781,830.4755859,839.9692383,836.0146484,832.7211914,829.1245117,824.0869141,830.4121094,831.8950195,835.4902344,829.184082,836.1000977,839.7851563,823.152832,831.4521484,831.4238281,822.6757813,831.237793,823.1669922,820.2446289,829.2905273,836.7924805,846.5898438,825.25,834.5712891,829.8505859,837.9643555,835.9482422,827.0478516,834.2924805,835.6845703,826.5859375,819.9066815,1,8,0,1,1,1,2,0,0,0,0,0,0,0,NHS11B0000050
2,0,0,1,3,1,0,2,1,2,7,840.5068359,842.4272461,842.8325195,838.3544922,848.2900391,844.6298828,846.8125,845.3178711,843.5864258,849.9775391,839.1826172,846.6323242,843.4882813,852.0942383,844.4863281,840.8847656,840.8701172,846.1640625,0,854.4355469,854.1225586,846.0649414,843.2910156,836.2666016,847.6762695,839.9091797,848.6992188,852.2939453,838.6337891,830.2695313,842.0048828,845.4467773,845.8535156,836.862793,845.2607422,838.6503906,845.2973633,843.8081055,842.0825195,842.3886719,839.1826172,837.6098633,841.9819336,841.4624023,841.480957,837.8974609,849.9604492,840.1416016,847.4916992,846.7929688,840.3955078,852.1738281,843.2910156,846.7758789,847.6762695,838.4121094,838.1469727,840.1621094,838.6337891,837.6694336,829.3806313,1,8,0,1,1,1,2,0,0,0,0,0,0,0,NHS11B0000051
1,0,0,1,4,1,0,1,4,1,3,832.1005859,834.0473633,830.7666016,827.1826172,831.8613281,830.4121094,839.7802734,845.4365234,823.3720703,836.1000977,839.7851563,836.8071289,837.3911133,837.3344727,834.2900391,833.1889648,840.6811523,829.9174805,841.0537109,846.7539063,850.640625,851.1010742,848.5810547,831.7983398,835.9926758,845.8291016,825.1152344,826.4956055,827.8925781,830.4755859,839.9692383,836.0146484,832.7211914,829.1245117,824.0869141,830.4121094,831.8950195,835.4902344,829.184082,836.1000977,839.7851563,823.152832,831.4521484,831.4238281,822.6757813,831.237793,823.1669922,0,829.2905273,836.7924805,846.5898438,825.25,834.5712891,829.8505859,837.9643555,835.9482422,827.0478516,834.2924805,835.6845703,826.5859375,819.9066815,1,7,0,2,3,1,2,0,0,0,0,0,0,0,NHS11B0000052
